,z_angle,acc,y_true,y_pred,y_pred_prob,top2_pred_categories,Prob_C0,Prob_C1,Prob_C2,Prob_C3,Prob_C4,Prob_C5,Prob_C6,Prob_C7,Prob_C8,Prob_C9,top_pred_categories,misclassified
370,-53,0.6,5,5,0.9980582594871521,[5 9],6.605974101070444e-10,4.867956135967688e-07,4.952983670791923e-20,1.270486672680718e-13,7.75324588175863e-06,0.9980582594871521,0.000777360750362277,1.0254717031316172e-14,4.5082265698326296e-10,0.0011560869170352817,[5 9 6 4 1 0 8 3 7 2],0
371,-53,0.6,1,1,0.9889417290687561,[1 6],1.0246366980522139e-14,0.9889417290687561,1.720856699597307e-14,1.1891659532081711e-11,3.1487443208355614e-10,2.8430182652527947e-08,0.011058301664888859,4.049009594947993e-14,1.6479769683760102e-14,1.5243925913233092e-12,[1 6 5 4 3 9 7 2 8 0],0
372,-53,0.6,0,5,0.9800078868865967,[5 0],0.018305359408259392,4.293872812866084e-09,2.5875748116598054e-17,2.1456163235011871e-10,0.0016537568299099803,0.9800078868865967,3.2950636523310095e-05,2.8479521440757363e-16,2.9680392258507604e-13,6.42850617182944e-09,[5 0 4 6 9 1 3 8 7 2],1
373,-53,0.6,7,7,0.8125511407852173,[7 2],1.0057333380368866e-18,2.4294173783800943e-08,0.18744167685508728,6.571436642843764e-06,2.5259324796730875e-13,2.3513829433357246e-15,5.494582637766143e-07,0.8125511407852173,2.277091404323528e-08,1.1851950966327608e-14,[7 2 3 6 1 8 4 9 5 0],0
374,-53,0.6,6,6,0.7256956100463867,[6 1],7.488498753385753e-13,0.27430397272109985,2.2787735240448193e-12,6.512723693674616e-10,5.57839499037982e-08,3.877960921272461e-07,0.7256956100463867,1.0627409369190488e-10,1.3333514847779782e-11,1.5945973430575577e-09,[6 1 5 4 9 3 7 8 2 0],0
375,-53,0.6,9,9,0.9988073110580444,[9 5],3.5844389522504683e-12,3.098601268902712e-07,3.998564197711428e-19,4.892903790465475e-12,0.00034629908623173833,0.0007017363677732646,0.0001442965876776725,9.222767135500659e-14,3.512764124025125e-08,0.9988073110580444,[9 5 4 6 1 8 3 0 7 2],0
376,-53,0.6,3,6,0.5864989161491394,[6 1],6.710723014606568e-13,0.1584956794977188,0.026578087359666824,0.140969917178154,2.5253908120248525e-07,9.11038355866367e-09,0.5864989161491394,0.08738874644041061,6.838978151790798e-05,1.0626315383177598e-09,[6 1 3 7 2 8 4 5 9 0],1
377,-53,0.6,8,7,0.9150539636611938,[7 3],5.18071608562095e-14,0.00010281733557349071,0.0016777811106294394,0.05479299649596214,6.635755767092633e-08,2.39068698171252e-09,0.017699139192700386,0.9150539636611938,0.01067289337515831,3.2074359523903695e-07,[7 3 6 8 2 1 9 4 5 0],1
378,-53,0.6,2,2,0.9682838320732117,[2 7],3.7140838603573704e-19,6.392415485834135e-08,0.9682838320732117,1.1458150765975006e-06,1.1789768583603775e-14,2.5610909369004706e-16,8.238122006787307e-08,0.03171481937170029,1.042646732840602e-10,1.506966077191354e-17,[2 7 3 6 1 8 4 5 9 0],0
379,-53,0.6,4,5,0.8213695883750916,[5 4],1.581200740474742e-05,6.353848220896907e-06,2.4112101443322718e-17,1.4009903237521826e-09,0.16761234402656555,0.8213695883750916,0.010158822871744633,4.467076258592509e-14,3.7431760468997766e-10,0.0008370960131287575,[5 4 6 9 0 1 3 8 7 2],1
380,-52,0.6,5,5,0.9979395270347595,[5 9],5.88449899918686e-10,3.8503463883898803e-07,4.395385097279048e-20,1.2982871071612334e-13,7.743531568848994e-06,0.9979395270347595,0.0007216120138764381,1.0187684537936361e-14,5.280095249915462e-10,0.0013307698536664248,[5 9 6 4 1 0 8 3 7 2],0
381,-52,0.6,1,1,0.9900628924369812,[1 6],8.529054266776144e-15,0.9900628924369812,1.5139167250008932e-14,1.0783807007086477e-11,2.951716371324409e-10,2.5882870957616433e-08,0.009937037713825703,3.5026824919247995e-14,1.530383892528464e-14,1.4979881484550317e-12,[1 6 5 4 3 9 7 8 2 0],0
382,-52,0.6,4,5,0.819403350353241,[5 4],1.6043801224441268e-05,5.5577820603502914e-06,2.5806680189811102e-17,1.5749879178628134e-09,0.17008161544799805,0.819403350353241,0.009710779413580894,4.6822724327324e-14,4.0276043611342516e-10,0.0007826286600902677,[5 4 6 9 0 1 3 8 7 2],1
383,-52,0.6,0,5,0.973831057548523,[5 0],0.024573123082518578,2.5958060145825357e-09,2.305843877905267e-17,2.0763407659885047e-10,0.0015714167384430766,0.973831057548523,2.4395953005296178e-05,2.2720973242804923e-16,2.698711751032007e-13,5.239193967554456e-09,[5 0 4 6 9 1 3 8 7 2],1
384,-52,0.6,7,7,0.8426617383956909,[7 2],9.709437758341313e-19,2.055365300179801e-08,0.15733079612255096,6.843538812972838e-06,2.6803876501148294e-13,2.5715138890746716e-15,5.586894076259341e-07,0.8426617383956909,2.7125647505954475e-08,1.4267910854529053e-14,[7 2 3 6 8 1 4 9 5 0],0
385,-52,0.6,6,6,0.7552215456962585,[6 1],6.914640301308728e-13,0.24477800726890564,2.087815380649727e-12,6.862921342332129e-10,6.14433730561359e-08,4.1543140127942024e-07,0.7552215456962585,1.1072105732257143e-10,1.600912631627427e-11,1.9725752142818465e-09,[6 1 5 4 9 3 7 8 2 0],0
386,-52,0.6,9,9,0.9989822506904602,[9 5],2.8500767284417305e-12,2.8058548195986077e-07,3.9075306448544943e-19,5.0916671053002904e-12,0.0003301815304439515,0.0005583540769293904,0.00012890806829091161,9.047416407639147e-14,3.558512062795671e-08,0.9989822506904602,[9 5 4 6 1 8 3 0 7 2],0
387,-52,0.6,3,6,0.5950527191162109,[6 3],7.100618378864942e-13,0.14327611029148102,0.0250602625310421,0.14904777705669403,2.639618514876929e-07,1.0243416781463566e-08,0.5950527191162109,0.08748659491539001,7.622082921443507e-05,1.1506591235388441e-09,[6 3 1 7 2 8 4 5 9 0],1
388,-52,0.6,8,7,0.911099910736084,[7 3],4.794017084892334e-14,8.831819286569953e-05,0.001413967926055193,0.05674070119857788,6.821456111083535e-08,2.60989119205135e-09,0.01765676774084568,0.911099910736084,0.012999879196286201,3.6614670761991874e-07,[7 3 6 8 2 1 9 4 5 0],1
389,-52,0.6,2,2,0.9715337157249451,[2 7],4.089131169004093e-19,5.334687003255567e-08,0.9715337157249451,1.2105549558327766e-06,1.2390705425395759e-14,2.613232167551077e-16,7.575715699204011e-08,0.028464993461966515,1.0211893830547325e-10,1.4413640371709983e-17,[2 7 3 6 1 8 4 5 9 0],0
390,-51,0.6,5,5,0.9977394342422485,[5 9],5.307021488931696e-10,3.2616028988741164e-07,4.1022261489591465e-20,1.348936424800523e-13,7.868712600611616e-06,0.9977394342422485,0.0006981685874052346,1.0419830857790347e-14,6.208538128049668e-10,0.0015541440807282925,[5 9 6 4 1 8 0 3 7 2],0
391,-51,0.6,1,1,0.9907633662223816,[1 6],7.76799685773405e-15,0.9907633662223816,1.5373903796615622e-14,1.143814383486319e-11,3.046911334347868e-10,2.3728487619223415e-08,0.009236629121005535,3.4547566901427934e-14,1.5958058374623656e-14,1.5401007292387137e-12,[1 6 5 4 3 9 7 8 2 0],0
392,-51,0.6,4,5,0.7953294515609741,[5 4],1.758238795446232e-05,5.825846983498195e-06,3.124192021313576e-17,1.933892601613252e-09,0.19392047822475433,0.7953294515609741,0.010001414455473423,4.852640573984983e-14,4.066584569084597e-10,0.0007252448704093695,[5 4 6 9 0 1 3 8 7 2],1
393,-51,0.6,0,5,0.9688253402709961,[5 0],0.02968817949295044,1.613981837067513e-09,1.960314157865739e-17,1.9590427891014173e-10,0.001468166126869619,0.9688253402709961,1.838285243138671e-05,1.8208480655179502e-16,2.5650995542046695e-13,4.50995152334599e-09,[5 0 4 6 9 1 3 8 7 2],1
394,-51,0.6,7,7,0.8704557418823242,[7 2],8.167747321458989e-19,1.6506122690884695e-08,0.12953676283359528,7.020346401986899e-06,2.6113836028469894e-13,2.6144906467524603e-15,5.346752232071594e-07,0.8704557418823242,3.262504577605796e-08,1.6252957977407924e-14,[7 2 3 6 8 1 4 9 5 0],0
395,-51,0.6,6,6,0.7879443764686584,[6 1],6.462342054709691e-13,0.21205516159534454,1.9283756449300915e-12,7.419588277102207e-10,6.759576365311659e-08,4.393670280933293e-07,0.7879443764686584,1.1739829941515012e-10,1.9700031536618035e-11,2.4600159687082623e-09,[6 1 5 4 9 3 7 8 2 0],0
396,-51,0.6,9,9,0.9990723133087158,[9 5],2.446773252756662e-12,2.739016622399504e-07,4.2151898754419946e-19,5.507560987133564e-12,0.0003284214762970805,0.00047507818089798093,0.00012390603660605848,9.603505734786036e-14,3.6193743113699384e-08,0.9990723133087158,[9 5 4 6 1 8 3 0 7 2],0
397,-51,0.6,3,6,0.5851047039031982,[6 3],1.0200268364332632e-12,0.11352571099996567,0.027622167021036148,0.1875864863395691,3.123791145753785e-07,1.202334765082469e-08,0.5851047039031982,0.08607731759548187,8.331183198606595e-05,1.124402793095669e-09,[6 3 1 7 2 8 4 5 9 0],1
398,-51,0.6,8,7,0.9135759472846985,[7 3],3.5345959828719103e-14,6.215761095518246e-05,0.00101849262136966,0.052744463086128235,6.065496194196385e-08,2.5778317258584593e-09,0.0158139169216156,0.9135759472846985,0.016784509643912315,4.1125929328700295e-07,[7 3 8 6 2 1 9 4 5 0],1
399,-51,0.6,2,2,0.976031482219696,[2 7],4.448911825470384e-19,3.716283103472051e-08,0.976031482219696,1.2631372783289407e-06,1.1885147034563451e-14,2.4521132660935085e-16,6.19335907003915e-08,0.023967212066054344,9.48051151472562e-11,1.202485939512321e-17,[2 7 3 6 1 8 4 5 9 0],0
400,-50,0.6,5,5,0.9976035952568054,[5 9],4.762117922219034e-10,2.4052997105172835e-07,3.3263233026835906e-20,1.2665525095725827e-13,7.578354598081205e-06,0.9976035952568054,0.0006115754949860275,9.633508149997552e-15,6.997891710547322e-10,0.0017770022386685014,[5 9 6 4 1 8 0 3 7 2],0
401,-50,0.6,1,1,0.9917261600494385,[1 6],6.238204533015948e-15,0.9917261600494385,1.4136525880014544e-14,1.1025672562448019e-11,2.855678749025259e-10,2.0634558950405335e-08,0.008273839019238949,3.140868980373336e-14,1.5756362889223462e-14,1.5259289058017211e-12,[1 6 5 4 3 9 7 8 2 0],0
402,-50,0.6,0,5,0.9625115990638733,[5 0],0.03602195158600807,1.0913938641721188e-09,1.7922280795447585e-17,1.9558994701629473e-10,0.0014519712422043085,0.9625115990638733,1.4529421605402604e-05,1.5380061620263042e-16,2.540007050175208e-13,4.0632812670082785e-09,[5 0 4 6 9 1 3 8 7 2],1
403,-50,0.6,7,7,0.8924096822738647,[7 2],6.7471556092665445e-19,1.2608150967707843e-08,0.1075827032327652,7.1011172622093e-06,2.433413984637839e-13,2.5732558123307e-15,4.932156798531651e-07,0.8924096822738647,3.846231422244273e-08,1.7677220161293507e-14,[7 2 3 6 8 1 4 9 5 0],0
404,-50,0.6,6,6,0.8113977313041687,[6 1],5.962182245307368e-13,0.18860174715518951,1.85716893252863e-12,8.071415757981981e-10,7.187545492115532e-08,4.5441760221365257e-07,0.8113977313041687,1.2558673545548515e-10,2.352860441201532e-11,2.8462476819868243e-09,[6 1 5 4 9 3 7 8 2 0],0
405,-50,0.6,9,9,0.9991734623908997,[9 5],2.0189240904078254e-12,2.610686067328061e-07,4.1399342757816273e-19,5.581588576747398e-12,0.00031972327269613743,0.0003931819519493729,0.00011328414257150143,9.241188408037546e-14,3.473966714295784e-08,0.9991734623908997,[9 5 4 6 1 8 3 0 7 2],0
406,-50,0.6,3,6,0.5722410678863525,[6 3],1.3071169580741726e-12,0.09333256632089615,0.0285736583173275,0.22121037542819977,3.553419389845658e-07,1.3728969072701602e-08,0.5722410678863525,0.08455125987529755,9.072841930901632e-05,1.136153726655209e-09,[6 3 1 7 2 8 4 5 9 0],1
407,-50,0.6,8,7,0.9073053598403931,[7 3],3.490352741531387e-14,5.386341217672452e-05,0.0008918411913327873,0.05615156888961792,6.383423567513091e-08,2.786923358755189e-09,0.01571192778646946,0.9073053598403931,0.019884832203388214,4.5531544401455903e-07,[7 3 8 6 2 1 9 4 5 0],1
408,-50,0.6,2,2,0.9778786897659302,[2 7],4.3210674428851336e-19,2.9028202064296238e-08,0.9778786897659302,1.3339947599888546e-06,1.1426200019785601e-14,2.2993829024895134e-16,5.319089879662897e-08,0.02211993932723999,9.648749854651584e-11,1.111649679571239e-17,[2 7 3 6 1 8 4 5 9 0],0
409,-50,0.6,4,5,0.776962399482727,[5 4],1.8408767573419027e-05,5.469174539030064e-06,3.4980899004606104e-17,2.277962263264044e-09,0.21235255897045135,0.776962399482727,0.009953073225915432,5.112456072093978e-14,4.39008968067256e-10,0.0007080548675730824,[5 4 6 9 0 1 3 8 7 2],1
410,-49,0.6,5,5,0.9974345564842224,[5 9],4.3795791992984334e-10,1.7272975583182415e-07,2.7371774823246213e-20,1.2206276028998986e-13,7.4653066803875845e-06,0.9974345564842224,0.0005362382507883012,8.917344334192882e-15,7.807295365758193e-10,0.002021637512370944,[5 9 6 4 1 8 0 3 7 2],0
411,-49,0.6,1,1,0.9921326041221619,[1 6],5.950434406548719e-15,0.9921326041221619,1.4273860413950568e-14,1.1726447070314894e-11,3.1073268957904077e-10,1.9782342874918868e-08,0.007867380976676941,3.120392467093232e-14,1.652796077626119e-14,1.627244779894843e-12,[1 6 5 4 3 9 7 8 2 0],0
412,-49,0.6,0,5,0.9552502036094666,[5 0],0.04333123192191124,7.966062254283202e-10,1.651423079570267e-17,1.9303406095794173e-10,0.0014067409792914987,0.9552502036094666,1.1845359040307812e-05,1.2691647867104857e-16,2.4245872237010913e-13,3.554540883854429e-09,[5 0 4 6 9 1 3 8 7 2],1
413,-49,0.6,7,7,0.9181610941886902,[7 2],5.654438646350572e-19,8.65313776188259e-09,0.0818314477801323,7.03441810401273e-06,2.28445842971603e-13,2.5820598727844613e-15,4.4336690052659833e-07,0.9181610941886902,4.7747100495598715e-08,2.0162189517773654e-14,[7 2 3 6 8 1 4 9 5 0],0
414,-49,0.6,6,6,0.8546371459960938,[6 1],5.734641277468921e-13,0.1453622281551361,1.5926843177638261e-12,8.607368151558603e-10,8.308303023341068e-08,5.195756216380687e-07,0.8546371459960938,1.3339382376464926e-10,3.011520546825075e-11,3.854031760397447e-09,[6 1 5 4 9 3 7 8 2 0],0
415,-49,0.6,9,9,0.9993118047714233,[9 4],1.5656469176672516e-12,2.051047687245955e-07,3.610602014763338e-19,5.4316000482057536e-12,0.0002982878650072962,0.0002971322974190116,9.258335921913385e-05,8.213008317057083e-14,3.354197275484694e-08,0.9993118047714233,[9 4 5 6 1 8 3 0 7 2],0
416,-49,0.6,3,6,0.5735940933227539,[6 3],1.2166560077117583e-12,0.08506081998348236,0.025968890637159348,0.22870305180549622,3.4821732697309926e-07,1.4683122273595473e-08,0.5735940933227539,0.0865665152668953,0.0001063458839780651,1.25206256473831e-09,[6 3 7 1 2 8 4 5 9 0],1
417,-49,0.6,8,7,0.9061735272407532,[7 3],2.716110756445511e-14,3.8441801734734327e-05,0.0007067500264383852,0.05499467998743057,5.662011659524069e-08,2.595393455706585e-09,0.013527283445000648,0.9061735272407532,0.024558790028095245,4.762114258483052e-07,[7 3 8 6 2 1 9 4 5 0],1
418,-49,0.6,2,2,0.9809800982475281,[2 7],4.48255222700715e-19,2.104306595640537e-08,0.9809800982475281,1.3842242196915322e-06,1.0660392449975305e-14,2.155116515610957e-16,4.345226045643358e-08,0.019018463790416718,9.329195055363115e-11,9.492354959924734e-18,[2 7 3 6 1 8 4 5 9 0],0
419,-49,0.6,4,5,0.7521818280220032,[5 4],1.9949144189013168e-05,4.961668309988454e-06,3.759090860883957e-17,2.630292428307257e-09,0.23751957714557648,0.7521818280220032,0.009577124379575253,5.1675409963461774e-14,4.6422901633924596e-10,0.0006964283529669046,[5 4 6 9 0 1 3 8 7 2],1
420,-48,0.6,5,5,0.9972147345542908,[5 9],4.1015602025851194e-10,1.4626844802023697e-07,2.5936855567362526e-20,1.3318336776306505e-13,7.824506610631943e-06,0.9972147345542908,0.0005093762301839888,8.872326227112211e-15,8.950740149060721e-10,0.002267944859340787,[5 9 6 4 1 8 0 3 7 2],0
421,-48,0.6,1,1,0.992531955242157,[1 6],5.598313069496213e-15,0.992531955242157,1.3971611106282974e-14,1.2526169337889748e-11,3.343902377217489e-10,1.8891643804863634e-08,0.00746799074113369,3.0378762114376123e-14,1.7847821067199995e-14,1.7449799201083027e-12,[1 6 5 4 3 9 7 8 2 0],0
422,-48,0.6,0,5,0.9414112567901611,[5 0],0.05710821598768234,6.470016189474848e-10,1.782391909444768e-17,2.157281853154558e-10,0.0014702951302751899,0.9414112567901611,1.0222932360193226e-05,1.144516874030421e-16,2.418910070075414e-13,3.1695341906612384e-09,[5 0 4 6 9 1 3 8 7 2],1
423,-48,0.6,7,7,0.9323420524597168,[7 2],4.789548420634901e-19,6.932065588216574e-09,0.06765015423297882,7.223453849292127e-06,2.246973494855059e-13,2.5903948887436804e-15,4.1209827372767904e-07,0.9323420524597168,5.75093359600487e-08,2.262777706635473e-14,[7 2 3 6 8 1 4 9 5 0],0
424,-48,0.6,6,6,0.8649399280548096,[6 1],5.259057620811414e-13,0.1350594460964203,1.5681970695971548e-12,9.545305656999403e-10,8.801392681334619e-08,5.15545593771094e-07,0.8649399280548096,1.3571317680760586e-10,3.4562346040711844e-11,4.28351842884922e-09,[6 1 5 4 9 3 7 8 2 0],0
425,-48,0.6,9,9,0.9993939399719238,[9 4],1.2595141943294585e-12,1.8199010298758367e-07,3.5736800326402095e-19,5.730844184620443e-12,0.0002854220219887793,0.00023797854373697191,8.244272612500936e-05,8.125860146432698e-14,3.361473588370245e-08,0.9993939399719238,[9 4 5 6 1 8 3 0 7 2],0
426,-48,0.6,3,6,0.5494408011436462,[6 3],1.4477238852173002e-12,0.07217779755592346,0.02723487839102745,0.26664969325065613,3.714785066222248e-07,1.5984550572056833e-08,0.5494408011436462,0.08437901735305786,0.00011736669694073498,1.2376564217930763e-09,[6 3 7 1 2 8 4 5 9 0],1
427,-48,0.6,8,7,0.9042543768882751,[7 3],2.1030571083430552e-14,2.7104248147225007e-05,0.0005593555979430676,0.05371678248047829,4.938752695693438e-08,2.4224946493234256e-09,0.011571993120014668,0.9042543768882751,0.02986983396112919,4.842528937842872e-07,[7 3 8 6 2 1 9 4 5 0],1
428,-48,0.6,4,5,0.7369981408119202,[5 4],2.115888855769299e-05,4.764639925269876e-06,4.3067158592573386e-17,3.111077395701045e-09,0.2529698610305786,0.7369981408119202,0.00937600713223219,5.302837907824286e-14,4.852838686453254e-10,0.0006299882079474628,[5 4 6 9 0 1 3 8 7 2],1
429,-48,0.6,2,2,0.9828231930732727,[2 7],4.969064191146924e-19,1.7563673182507955e-08,0.9828231930732727,1.5390095313705388e-06,1.1398735823503828e-14,2.2667340175375964e-16,4.005470088941365e-08,0.017175231128931046,9.953976531917874e-11,9.581707836873325e-18,[2 7 3 6 1 8 4 5 9 0],0
430,-47,0.6,5,5,0.9969558715820312,[5 9],3.940430759463709e-10,1.2512552416410472e-07,2.5906791106387918e-20,1.4871395402019788e-13,8.404826076002792e-06,0.9969558715820312,0.0004879035986959934,9.251413281557031e-15,1.0401451921993043e-09,0.002547716023400426,[5 9 6 4 1 8 0 3 7 2],0
431,-47,0.6,1,1,0.9931663870811462,[1 6],5.035256811654863e-15,0.9931663870811462,1.4308476956438956e-14,1.3766650146240789e-11,3.529272152302809e-10,1.6889973863953855e-08,0.006833578925579786,2.990299726043054e-14,1.9041571704819793e-14,1.7975853010970821e-12,[1 6 5 4 3 9 7 8 2 0],0
432,-47,0.6,0,5,0.9253864884376526,[5 0],0.0730496495962143,5.233513067359752e-10,1.9365057491668702e-17,2.410681654296809e-10,0.0015551529359072447,0.9253864884376526,8.824958058539778e-06,1.0684170517689305e-16,2.4710152001818086e-13,2.927097897398312e-09,[5 0 4 6 9 1 3 8 7 2],1
433,-47,0.6,7,7,0.9451438188552856,[7 2],4.2124508736386784e-19,5.245587519908668e-09,0.0548483207821846,7.36104948373395e-06,2.2708506082491642e-13,2.6742132457974665e-15,3.7986680467838596e-07,0.9451438188552856,6.986343237258552e-08,2.6119622957565536e-14,[7 2 3 6 8 1 4 9 5 0],0
434,-47,0.6,6,6,0.8673944473266602,[6 1],4.701327760252283e-13,0.1326049417257309,1.638135157036591e-12,1.0737453148834675e-09,9.35263742007919e-08,4.932041406391363e-07,0.8673944473266602,1.4008921800368057e-10,3.886599028724014e-11,4.671571574021982e-09,[6 1 5 4 9 3 7 8 2 0],0
435,-47,0.6,9,9,0.9994369149208069,[9 4],1.0805702036278952e-12,1.694193940693367e-07,3.718610089271684e-19,6.293231560872137e-12,0.00028337971889413893,0.000201834220206365,7.767730130581185e-05,8.340381743533395e-14,3.452401386994097e-08,0.9994369149208069,[9 4 5 6 1 8 3 0 7 2],0
436,-47,0.6,3,6,0.5210970044136047,[6 3],1.909036513939033e-12,0.0592801533639431,0.028380094096064568,0.31345099210739136,4.148247683133377e-07,1.768701451965171e-08,0.5210970044136047,0.07767144590616226,0.00011985143646597862,1.1699320401348245e-09,[6 3 7 1 2 8 4 5 9 0],1
437,-47,0.6,8,7,0.9016122817993164,[7 3],1.5834303472898013e-14,1.844200596679002e-05,0.0004196008085273206,0.05068046599626541,4.301088196712044e-08,2.2767816520996575e-09,0.009786599315702915,0.9016122817993164,0.03748207539319992,5.04158265357546e-07,[7 3 8 6 2 1 9 4 5 0],1
438,-47,0.6,4,5,0.7112646102905273,[5 4],2.3064858396537602e-05,4.1539337871654425e-06,4.607831770667057e-17,3.585299834796274e-09,0.27934789657592773,0.7112646102905273,0.008762273006141186,5.3272737919130356e-14,5.11439279815562e-10,0.0005978958797641098,[5 4 6 9 0 1 3 8 7 2],1
439,-47,0.6,2,2,0.9849241971969604,[2 7],5.539265636773869e-19,1.4485688204501912e-08,0.9849241971969604,1.6517195717824507e-06,1.1752622800734885e-14,2.3218499220198417e-16,3.6166159844697177e-08,0.015074159950017929,1.0061894373247782e-10,9.151785676582564e-18,[2 7 3 6 1 8 4 5 9 0],0
440,-46,0.6,5,5,0.9967182278633118,[5 9],3.805910586685002e-10,1.055056202403648e-07,2.5171435619763946e-20,1.6302626295369022e-13,8.789469575276598e-06,0.9967182278633118,0.0004613729543052614,9.383150621777598e-15,1.200194943429267e-09,0.0028114637825638056,[5 9 6 4 1 8 0 3 7 2],0
441,-46,0.6,1,1,0.9941224455833435,[1 6],4.0903445486641186e-15,0.9941224455833435,1.3390200915024044e-14,1.3612013426145264e-11,3.4525338143964746e-10,1.4199676989790078e-08,0.0058775958605110645,2.6550781362442814e-14,1.8454894662694836e-14,1.7610406405701995e-12,[1 6 5 4 3 9 7 8 2 0],0
442,-46,0.6,0,5,0.908582329750061,[5 0],0.08974169194698334,4.505137651822366e-10,2.1238758891082993e-17,2.781730124024051e-10,0.0016680550761520863,0.908582329750061,7.898834155639634e-06,1.0011801058114762e-16,2.6105840037447814e-13,2.763850481812824e-09,[5 0 4 6 9 1 3 8 7 2],1
443,-46,0.6,7,7,0.9536948204040527,[7 2],3.4039893583477257e-19,3.955101135488803e-09,0.046297524124383926,7.245946108014323e-06,2.069692887126523e-13,2.5446366866253454e-15,3.343517107623484e-07,0.9536948204040527,7.884032271476826e-08,2.6603566761649808e-14,[7 2 3 6 8 1 4 9 5 0],0
444,-46,0.6,6,6,0.8770683407783508,[6 1],4.148756262579295e-13,0.12293096631765366,1.5999770952568326e-12,1.1965113344558631e-09,9.90808217693484e-08,4.880926098849159e-07,0.8770683407783508,1.4294623817967533e-10,4.576188386562485e-11,5.418858695094286e-09,[6 1 5 4 9 3 7 8 2 0],0
445,-46,0.6,9,9,0.9995146989822388,[9 4],8.444910894710167e-13,1.3810088717036706e-07,3.5055976398543254e-19,6.328883597750412e-12,0.00025803977041505277,0.00016129139112308621,6.579665932804346e-05,8.13240872755451e-14,3.459268427263851e-08,0.9995146989822388,[9 4 5 6 1 8 3 0 7 2],0
446,-46,0.6,3,6,0.5060868263244629,[6 3],2.2124695738673372e-12,0.053080905228853226,0.027669215574860573,0.3426886200904846,4.4395099507710256e-07,1.907348057272884e-08,0.5060868263244629,0.07035015523433685,0.00012385245645418763,1.164966456634886e-09,[6 3 7 1 2 8 4 5 9 0],1
447,-46,0.6,8,7,0.8895110487937927,[7 3],1.3941817569396251e-14,1.3289993148646317e-05,0.00034204486291855574,0.05412563309073448,4.1087751867507905e-08,2.237781737690625e-09,0.008725110441446304,0.8895110487937927,0.047282297164201736,5.330841759132454e-07,[7 3 8 6 2 1 9 4 5 0],1
448,-46,0.6,4,5,0.669841468334198,[5 4],2.446151484036818e-05,4.326910584495636e-06,5.4892142200382345e-17,4.5003707427326844e-09,0.3205164968967438,0.669841468334198,0.009027852676808834,5.672387540689612e-14,5.550486736893845e-10,0.000585405039601028,[5 4 6 9 0 1 3 8 7 2],1
449,-46,0.6,2,2,0.9865518808364868,[2 7],5.614293503271843e-19,1.1727417259521644e-08,0.9865518808364868,1.7163287111543468e-06,1.1404636255014401e-14,2.214205401662519e-16,3.125116876390166e-08,0.01344636082649231,9.96872653868941e-11,8.310030968816965e-18,[2 7 3 6 1 8 4 5 9 0],0
450,-45,0.6,5,5,0.9964926838874817,[5 9],3.7560954346815834e-10,8.954492614066112e-08,2.4568525966376492e-20,1.7901973577583857e-13,9.304311788582709e-06,0.9964926838874817,0.00043523553176783025,9.462649746075098e-15,1.3625263139971366e-09,0.003062645671889186,[5 9 6 4 1 8 0 3 7 2],0
451,-45,0.6,1,1,0.9945224523544312,[1 6],3.755422215605611e-15,0.9945224523544312,1.3465521625792738e-14,1.4837235606801613e-11,3.7827499466125403e-10,1.3136209453534775e-08,0.005477570462971926,2.6326978317119283e-14,2.009620056898486e-14,1.912007011051209e-12,[1 6 5 4 3 9 7 8 2 0],0
452,-45,0.6,0,5,0.8882319927215576,[5 0],0.11007259786128998,3.765580347536712e-10,2.127433923795135e-17,2.947216359849847e-10,0.001688587130047381,0.8882319927215576,6.820595899625914e-06,8.649524586490571e-17,2.5704322025900395e-13,2.455007974688783e-09,[5 0 4 6 9 1 3 8 7 2],1
453,-45,0.6,7,7,0.9624605774879456,[7 2],3.1649065024681685e-19,2.920650166160499e-09,0.03753179311752319,7.223287411761703e-06,2.0538170502400893e-13,2.696045731771183e-15,3.1094995733838005e-07,0.9624605774879456,9.141642465237965e-08,2.922381236200415e-14,[7 2 3 6 8 1 4 9 5 0],0
454,-45,0.6,6,6,0.8963374495506287,[6 1],3.9565654355241953e-13,0.10366185754537582,1.508524533587463e-12,1.3215125660437366e-09,1.0990959253831534e-07,5.173427553017973e-07,0.8963374495506287,1.4988207897026484e-10,5.6196984565826114e-11,6.6216427896392815e-09,[6 1 5 4 9 3 7 8 2 0],0
455,-45,0.6,9,9,0.9995622038841248,[9 4],7.007796036170855e-13,1.1354418205655747e-07,3.3997311876506676e-19,6.837191403319398e-12,0.00024959316942840815,0.00013025637599639595,5.7841938541969284e-05,7.956667009284546e-14,3.555474137328929e-08,0.9995622038841248,[9 4 5 6 1 8 3 0 7 2],0
456,-45,0.6,3,6,0.4582039415836334,[6 3],2.510463408336716e-12,0.0392000675201416,0.02530646324157715,0.4099213182926178,4.894441190117504e-07,2.0505993347796903e-08,0.4582039415836334,0.06721635162830353,0.00015128495579119772,1.2529869364286128e-09,[6 3 7 1 2 8 4 5 9 0],1
457,-45,0.6,8,7,0.879079282283783,[7 8],1.0831773473226215e-14,8.558183253626339e-06,0.00023863055685069412,0.05091450735926628,3.7439455979892955e-08,2.2061623639046957e-09,0.0074830506928265095,0.879079282283783,0.06227532774209976,5.940889877820155e-07,[7 8 3 6 2 1 9 4 5 0],1
