,z_angle,acc,y_true,y_pred,y_pred_prob,top2_pred_categories,Prob_C0,Prob_C1,Prob_C2,Prob_C3,Prob_C4,Prob_C5,Prob_C6,Prob_C7,Prob_C8,Prob_C9,top_pred_categories,misclassified
183,-72,0.1,2,1,0.9975500702857971,[1 6],2.3341184128729264e-13,0.9975500702857971,6.263188722707279e-16,1.0720241426336041e-13,1.4492003685973032e-07,1.5544743803275196e-07,0.0024492170196026564,1.0576376310728335e-15,1.235400412306594e-15,3.877321717027371e-07,[1 6 9 5 4 0 3 8 7 2],1
184,-72,0.1,3,1,0.9848455190658569,[1 6],2.90071542089973e-13,0.9848455190658569,1.9020443314983482e-14,2.8059349288511726e-10,8.920084837882314e-06,4.102246364823259e-08,0.015145102515816689,1.3338272543753082e-13,2.5482795127512725e-12,3.452091732469853e-07,[1 6 4 9 5 3 8 0 7 2],1
185,-72,0.1,7,1,0.984728991985321,[1 6],4.922772106808913e-15,0.984728991985321,5.115007928254171e-15,2.3166928445061963e-12,2.6385096774106387e-08,5.690084137199847e-08,0.015270262956619263,1.0865012909548957e-13,1.9613824453479367e-13,7.065770546432759e-07,[1 6 9 5 4 3 8 7 2 0],1
186,-72,0.1,8,1,0.8133581280708313,[1 6],4.5170509483706284e-15,0.8133581280708313,3.5981339435720017e-12,6.543151442883754e-08,6.36643335383269e-07,8.259005568334032e-08,0.18663737177848816,1.386304293582441e-09,4.488151716941502e-08,3.6764706692338223e-06,[1 6 9 4 5 3 8 7 2 0],1
187,-72,0.1,4,1,0.995154619216919,[1 6],7.112175431922552e-11,0.995154619216919,1.2535750215647568e-10,4.079876362084178e-06,8.111794613796519e-07,8.344276380967131e-10,0.004840550944209099,2.1884542246962402e-13,1.0766731473391133e-12,4.774513250038748e-12,[1 6 3 4 5 2 0 9 8 7],1
188,-72,0.1,9,1,0.996816098690033,[1 6],1.5277516370597088e-16,0.996816098690033,1.5609022963047892e-09,2.2874326532473788e-05,1.6382292855610103e-08,9.056832540876858e-12,0.0031609563156962395,5.662775803827458e-10,3.5547647048161934e-09,1.4211819221454647e-10,[1 6 3 4 8 2 7 9 5 0],1
189,-72,0.1,1,1,0.9576248526573181,[1 4],0.0007005941588431597,0.9576248526573181,7.861410966647497e-10,1.2388902348448028e-07,0.022449640557169914,2.767980959106353e-06,0.019222037866711617,3.8268555533661763e-13,5.028095571602302e-15,1.181092335045264e-09,[1 4 6 0 5 3 9 2 7 8],0
190,-71,0.1,5,1,0.9943713545799255,[1 6],6.93270137477886e-12,0.9943713545799255,1.1487366613494032e-09,3.080499027419137e-06,4.685035492002498e-06,1.0245091580651788e-10,0.005620935931801796,5.44863329801637e-12,8.94205662207298e-13,1.7925180437194932e-11,[1 6 4 3 2 5 9 0 7 8],1
191,-71,0.1,6,1,0.9952364563941956,[1 6],6.01178273829106e-11,0.9952364563941956,6.8530168519098655e-12,2.8051785894156467e-10,4.996977622795384e-06,1.125077031538524e-09,0.004758557770401239,1.4019365638003045e-13,7.385875307755691e-16,3.2080400835798883e-11,[1 6 4 5 3 0 9 2 7 8],1
192,-71,0.1,0,1,0.9923769235610962,[1 6],2.901827389489853e-10,0.9923769235610962,9.921026673798128e-12,8.774857747084752e-07,0.00010445404768688604,1.5312204837414356e-08,0.00751776248216629,1.0895252663392294e-13,5.929741832104429e-13,3.846174212451814e-10,[1 6 4 3 5 9 0 2 8 7],1
193,-71,0.1,2,1,0.997562050819397,[1 6],2.2303528110761278e-13,0.997562050819397,6.367893641690936e-16,1.0771384598064898e-13,1.4157625116695272e-07,1.4569307893452788e-07,0.002437362913042307,1.0602639626049138e-15,1.2044054650633094e-15,3.6667918834609736e-07,[1 6 9 5 4 0 3 8 7 2],1
194,-71,0.1,3,1,0.9849591851234436,[1 6],2.749138265124851e-13,0.9849591851234436,2.0273648889236953e-14,2.9524668820890554e-10,8.930144758778624e-06,3.776172619041063e-08,0.01503147091716528,1.3955756851796036e-13,2.5513460701759305e-12,3.325696980027715e-07,[1 6 4 9 5 3 8 0 7 2],1
195,-71,0.1,7,1,0.9850417971611023,[1 6],4.755437359947037e-15,0.9850417971611023,5.398945654151548e-15,2.3320653134289993e-12,2.4832477407699116e-08,5.48704122138588e-08,0.014957425184547901,1.1299605185994405e-13,1.9452707944889874e-13,6.578740681106865e-07,[1 6 9 5 4 3 8 7 2 0],1
196,-71,0.1,8,1,0.8162867426872253,[1 6],3.998348300262829e-15,0.8162867426872253,3.870344149337068e-12,6.744667047087205e-08,5.732459271712287e-07,7.310536886961927e-08,0.1837092638015747,1.4949077531412058e-09,4.505093542661598e-08,3.2357779673475306e-06,[1 6 9 4 5 3 8 7 2 0],1
197,-71,0.1,4,1,0.9949376583099365,[1 6],7.526981121719345e-11,0.9949376583099365,1.3194800807525553e-10,4.352501946414122e-06,8.668089890306874e-07,8.637205950456917e-10,0.005057132802903652,2.3417758617666484e-13,1.1437970796196462e-12,5.070607562301932e-12,[1 6 3 4 5 2 0 9 8 7],1
198,-71,0.1,9,1,0.9967725872993469,[1 6],1.46811826764174e-16,0.9967725872993469,1.9154589026015856e-09,2.5893579731928185e-05,1.6450650619503904e-08,8.44172214770067e-12,0.003201424842700362,6.968590149369902e-10,3.965627826119089e-09,1.4425632910430863e-10,[1 6 3 4 8 2 7 9 5 0],1
199,-71,0.1,1,1,0.9574153423309326,[1 4],0.0006799944094382226,0.9574153423309326,7.832902659821173e-10,1.2864182963312487e-07,0.022642694413661957,2.7486562430567574e-06,0.019259095191955566,3.877266075476976e-13,5.2620994347096165e-15,1.2022925988119937e-09,[1 4 6 0 5 3 9 2 7 8],0
200,-70,0.1,5,1,0.9943371415138245,[1 6],6.5910861837825685e-12,0.9943371415138245,1.2757842560162658e-09,3.4410641092108563e-06,4.58815293313819e-06,9.944534085093437e-11,0.0056547983549535275,6.146415841568054e-12,9.98935092630382e-13,1.801724741623545e-11,[1 6 4 3 2 5 9 0 7 8],1
201,-70,0.1,6,1,0.9954296350479126,[1 6],5.449402387669444e-11,0.9954296350479126,7.394443564401332e-12,2.862873271780586e-10,4.450143933354411e-06,1.000617921853575e-09,0.004565869923681021,1.438920597257587e-13,7.205756927895616e-16,2.812649592398575e-11,[1 6 4 5 3 0 9 2 7 8],1
202,-70,0.1,0,1,0.9922149777412415,[1 6],3.014422600422506e-10,0.9922149777412415,1.0482158543934084e-11,9.31286422201083e-07,0.00011200342123629525,1.5671631103941763e-08,0.0076720258221030235,1.14587159205648e-13,6.222564781152573e-13,4.0492684205695184e-10,[1 6 4 3 5 9 0 2 8 7],1
203,-70,0.1,2,1,0.9975681900978088,[1 6],2.1105051029295802e-13,0.9975681900978088,6.532312265873652e-16,1.0987964824040602e-13,1.370419795421185e-07,1.3479323968113022e-07,0.002431179629638791,1.072069060790797e-15,1.1882577348359719e-15,3.4312995467189467e-07,[1 6 9 4 5 0 3 8 7 2],1
204,-70,0.1,3,1,0.9849749207496643,[1 6],2.708124523242983e-13,0.9849749207496643,2.094041120245891e-14,2.975046597963882e-10,8.999856618174817e-06,3.610055188119077e-08,0.015015721321105957,1.3999837801623866e-13,2.464747156372127e-12,3.2004052741285705e-07,[1 6 4 9 5 3 8 0 7 2],1
205,-70,0.1,7,1,0.9851182699203491,[1 6],4.4200322181085945e-15,0.9851182699203491,5.696907704556614e-15,2.4659430313683783e-12,2.3382286329365343e-08,5.159119353947972e-08,0.014881054870784283,1.2043098181029055e-13,2.0550022187398875e-13,6.188219003888662e-07,[1 6 9 5 4 3 8 7 2 0],1
206,-70,0.1,8,1,0.8160227537155151,[1 6],3.413819121933872e-15,0.8160227537155151,4.231380003327789e-12,6.943472641296466e-08,4.896726295555709e-07,6.580884104323559e-08,0.18397362530231476,1.6878872743930629e-09,4.692707378239902e-08,2.841026116584544e-06,[1 6 9 4 3 5 8 7 2 0],1
207,-70,0.1,4,1,0.994684636592865,[1 6],7.566502285838439e-11,0.994684636592865,1.3864601133839471e-10,4.753739631269127e-06,9.354868097943836e-07,8.885169822114847e-10,0.005309757310897112,2.5854172318665047e-13,1.2850655869284244e-12,5.6055858739523234e-12,[1 6 3 4 5 2 0 9 8 7],1
208,-70,0.1,9,1,0.9966894388198853,[1 6],1.3652254697696159e-16,0.9966894388198853,2.2304562641295433e-09,2.9169310437282547e-05,1.6564952076691952e-08,8.027268086352457e-12,0.0032812426798045635,8.524300709744637e-10,4.672759956747541e-09,1.5238084405400087e-10,[1 6 3 4 8 2 7 9 5 0],1
209,-70,0.1,1,1,0.9578214883804321,[1 4],0.0006714795017614961,0.9578214883804321,8.239781634777898e-10,1.3503445472906606e-07,0.022589026018977165,2.6410100417706417e-06,0.01891522854566574,3.9267159944629537e-13,5.314046694815302e-15,1.16258525029167e-09,[1 4 6 0 5 3 9 2 7 8],0
210,-69,0.1,5,1,0.9943206310272217,[1 6],6.379134633721639e-12,0.9943206310272217,1.426551321515035e-09,3.7790841815876774e-06,4.5737911023024935e-06,9.47308759213783e-11,0.005671046208590269,6.809814431102401e-12,1.068242391245866e-12,1.8010419544634004e-11,[1 6 4 3 2 5 9 7 0 8],1
211,-69,0.1,6,1,0.995448648929596,[1 6],4.9277651403834e-11,0.995448648929596,7.739399399131486e-12,2.9684238400662366e-10,4.04283946409123e-06,9.302659198517915e-10,0.004547275602817535,1.4986625764164263e-13,7.404915020223191e-16,2.5999216668459724e-11,[1 6 4 5 3 0 9 2 7 8],1
212,-69,0.1,0,1,0.992082953453064,[1 6],3.181741536906202e-10,0.992082953453064,9.420932783887892e-12,9.162769742943055e-07,0.00011600879224715754,1.7144627051379757e-08,0.007800088729709387,1.0458647159037812e-13,6.347996130487421e-13,4.2121250931614895e-10,[1 6 4 3 5 9 0 2 8 7],1
213,-69,0.1,2,1,0.9975616931915283,[1 6],1.9446873581949187e-13,0.9975616931915283,6.735821460572154e-16,1.1319184521976777e-13,1.3113279351273377e-07,1.224531018806374e-07,0.0024376828223466873,1.091439963140674e-15,1.17475592377762e-15,3.164424526858056e-07,[1 6 9 4 5 0 3 8 7 2],1
214,-69,0.1,3,1,0.9852880239486694,[1 6],2.5742995517392953e-13,0.9852880239486694,2.1228815756603632e-14,3.0371144488228197e-10,8.79024537425721e-06,3.345618537764494e-08,0.01470279973000288,1.3748699986652901e-13,2.4065246323479172e-12,2.9401809342743945e-07,[1 6 4 9 5 3 8 0 7 2],1
215,-69,0.1,7,1,0.9853863716125488,[1 6],4.104069447024954e-15,0.9853863716125488,6.304106237411174e-15,2.6165829485752523e-12,2.137769250509791e-08,4.7196024866025255e-08,0.014612982049584389,1.2993574857560197e-13,2.1034732386893823e-13,5.546784223042778e-07,[1 6 9 5 4 3 8 7 2 0],1
216,-69,0.1,8,1,0.8159568309783936,[1 6],3.0645995080004224e-15,0.8159568309783936,4.699080100728503e-12,7.521523315290324e-08,4.4858686010229576e-07,6.053023327012852e-08,0.18403983116149902,1.9277661689187653e-09,5.112345391466988e-08,2.6242921649100026e-06,[1 6 9 4 3 5 8 7 2 0],1
217,-69,0.1,4,1,0.9944248199462891,[1 6],7.850993466451683e-11,0.9944248199462891,1.42619943632738e-10,5.101424903841689e-06,1.0129427892024978e-06,9.351590612993732e-10,0.00556902214884758,2.783813219005282e-13,1.4148454543366773e-12,6.122374308914491e-12,[1 6 3 4 5 2 0 9 8 7],1
218,-69,0.1,9,1,0.9966493248939514,[1 6],1.3009564478500018e-16,0.9966493248939514,2.564370715774089e-09,3.129039396299049e-05,1.6524241530646577e-08,7.698073949125028e-12,0.003319445298984647,1.0178090592560807e-09,5.223509624840972e-09,1.579338049229051e-10,[1 6 3 4 8 2 7 9 5 0],1
219,-69,0.1,1,1,0.9562345743179321,[1 4],0.0007014917791821063,0.9562345743179321,8.70268968000687e-10,1.4423795846596477e-07,0.0238112211227417,2.698509206311428e-06,0.019249914214015007,4.1143046543463957e-13,5.5769034647214135e-15,1.2136419647035268e-09,[1 4 6 0 5 3 9 2 7 8],0
220,-68,0.1,5,1,0.9943325519561768,[1 6],5.9329598525725835e-12,0.9943325519561768,1.571372809650029e-09,4.125542091060197e-06,4.449277184903622e-06,9.097683023595593e-11,0.005658839829266071,7.590354560160772e-12,1.162862449562152e-12,1.802176984033732e-11,[1 6 4 3 2 5 9 7 0 8],1
221,-68,0.1,6,1,0.9953455328941345,[1 6],4.319776134020792e-11,0.9953455328941345,8.408519540370474e-12,3.294975681189527e-10,3.826338343060343e-06,8.700415388140925e-10,0.004650675226002932,1.6841360933866206e-13,8.293138650306876e-16,2.6086128049329638e-11,[1 6 4 5 3 0 9 2 7 8],1
222,-68,0.1,0,1,0.9919799566268921,[1 6],3.07568776003464e-10,0.9919799566268921,7.42703728379146e-12,8.488858043165237e-07,0.00011025609273929149,1.88410975709985e-08,0.007908972911536694,8.615685747302704e-14,6.408110262041966e-13,4.1257855465381965e-10,[1 6 4 3 5 9 0 2 8 7],1
223,-68,0.1,2,1,0.9975079298019409,[1 6],1.7284130127571268e-13,0.9975079298019409,6.87496144523525e-16,1.2142547980553003e-13,1.2765748635956697e-07,1.1069496252957833e-07,0.002491461578756571,1.1428067939192534e-15,1.2472191688987517e-15,3.038234410723817e-07,[1 6 9 4 5 0 3 8 7 2],1
224,-68,0.1,3,1,0.9852346777915955,[1 6],2.5790795280672407e-13,0.9852346777915955,2.2175529235156713e-14,3.202010323555271e-10,9.020965080708265e-06,3.184989338933519e-08,0.014756083488464355,1.3868367446188273e-13,2.409057979144147e-12,2.823494753556588e-07,[1 6 4 9 5 3 8 0 7 2],1
225,-68,0.1,7,1,0.9849211573600769,[1 6],3.60487735582421e-15,0.9849211573600769,7.263908916098176e-15,3.0195164944790687e-12,1.933906723650125e-08,4.2142229261799e-08,0.015078268945217133,1.5225471437004673e-13,2.4273592576055936e-13,5.067009851700277e-07,[1 6 9 5 4 3 8 7 2 0],1
226,-68,0.1,8,1,0.8153099417686462,[1 6],2.642486144450399e-15,0.8153099417686462,5.235150420807022e-12,8.307867460644047e-08,3.883307329033414e-07,5.3631843854873296e-08,0.1846872717142105,2.1669421812475775e-09,5.617654608158773e-08,2.2059241473471047e-06,[1 6 9 4 3 8 5 7 2 0],1
227,-68,0.1,4,1,0.994208574295044,[1 6],7.556406889097644e-11,0.994208574295044,1.4590798014246786e-10,5.491008778335527e-06,1.0699226322685718e-06,9.436771364335073e-10,0.0057849157601594925,3.002473215798357e-13,1.576821464198408e-12,6.621582188809372e-12,[1 6 3 4 5 2 0 9 8 7],1
228,-68,0.1,9,1,0.9965773224830627,[1 6],1.2145694104441078e-16,0.9965773224830627,3.144463578408363e-09,3.753913551918231e-05,1.7014865960618408e-08,7.226556592715427e-12,0.0033850485924631357,1.3028064183018273e-09,6.4319434223136795e-09,1.6873619168578102e-10,[1 6 3 4 8 2 7 9 5 0],1
229,-68,0.1,1,1,0.9546931385993958,[1 4],0.0006620347849093378,0.9546931385993958,8.725529743180971e-10,1.4999723418895883e-07,0.025067104026675224,2.7163102913618786e-06,0.01957489363849163,4.3100457014152993e-13,5.969945810488722e-15,1.3480999649928549e-09,[1 4 6 0 5 3 9 2 7 8],0
230,-67,0.1,5,1,0.9944024682044983,[1 6],5.224115844776334e-12,0.9944024682044983,1.7239329963558703e-09,4.554492079478223e-06,4.12552844863967e-06,8.465926570888627e-11,0.005588960368186235,8.514649922630735e-12,1.3005440908236965e-12,1.7659916931589414e-11,[1 6 3 4 2 5 9 7 0 8],1
231,-67,0.1,6,1,0.9953911304473877,[1 6],3.752134714041233e-11,0.9953911304473877,8.490761045643058e-12,3.3693264844814053e-10,3.4749050428217743e-06,8.060778711183048e-10,0.004605378955602646,1.728222599750584e-13,8.683909888984359e-16,2.504868014396866e-11,[1 6 4 5 3 0 9 2 7 8],1
232,-67,0.1,0,1,0.9920227527618408,[1 6],2.4494720141099435e-10,0.9920227527618408,5.348755292844398e-12,7.487600441891118e-07,9.604968363419175e-05,1.954355610678249e-08,0.007880492135882378,7.027380386588275e-14,6.733208825562831e-13,4.0655231958730553e-10,[1 6 4 3 5 9 0 2 8 7],1
233,-67,0.1,2,1,0.9974290728569031,[1 6],1.6371420278465942e-13,0.9974290728569031,6.829435012507107e-16,1.299054180198267e-13,1.2818952654924942e-07,1.0562920493839556e-07,0.002570338314399123,1.170221332894494e-15,1.3467881036067315e-15,3.0464192946055846e-07,[1 6 9 4 5 0 3 8 7 2],1
234,-67,0.1,3,1,0.9847667813301086,[1 6],2.4974372071252804e-13,0.9847667813301086,2.247427606158741e-14,3.328478326292128e-10,9.29141060623806e-06,3.134026016482494e-08,0.015223607420921326,1.399570563609398e-13,2.4973668966143947e-12,2.8617182579182554e-07,[1 6 4 9 5 3 8 0 7 2],1
235,-67,0.1,8,1,0.808262050151825,[1 6],2.361627171558055e-15,0.808262050151825,6.087749228333994e-12,9.812887213911381e-08,3.7473452607628133e-07,5.076048381624787e-08,0.19173496961593628,2.730435433306866e-09,6.885810677204063e-08,2.390520194239798e-06,[1 6 9 4 3 8 5 7 2 0],1
236,-67,0.1,4,1,0.9939817786216736,[1 6],7.386593420255494e-11,0.9939817786216736,1.500938817677877e-10,5.876206159882713e-06,1.1425817092458601e-06,9.605023443270966e-10,0.0060111153870821,3.245292760651469e-13,1.7343760976007427e-12,7.2150254520897406e-12,[1 6 3 4 5 2 0 9 8 7],1
237,-67,0.1,1,1,0.9531839489936829,[1 4],0.0006441238801926374,0.9531839489936829,9.163020342484174e-10,1.608313624501534e-07,0.026352280750870705,2.6990639980795095e-06,0.019816821441054344,4.579229790496742e-13,6.4187656993492e-15,1.4486096766574974e-09,[1 4 6 0 5 3 9 2 7 8],0
238,-67,0.1,9,1,0.996517539024353,[1 6],1.121384668938702e-16,0.996517539024353,3.68670960426698e-09,4.165519567322917e-05,1.691164186468086e-08,6.815663484982526e-12,0.0034406976774334908,1.601607069190436e-09,7.512099386985938e-09,1.7667473040106074e-10,[1 6 3 4 8 2 7 9 5 0],1
239,-67,0.1,7,1,0.984264612197876,[1 6],3.291157739743135e-15,0.984264612197876,8.168534174535138e-15,3.460706981400774e-12,1.8025248849085074e-08,3.938015069593348e-08,0.01573481783270836,1.759751063401191e-13,2.8529492678876223e-13,4.854202302340127e-07,[1 6 9 5 4 3 8 7 2 0],1
240,-66,0.1,5,1,0.9945149421691895,[1 6],4.676363029448849e-12,0.9945149421691895,1.8651766797717073e-09,4.7958378672774415e-06,3.841707894025603e-06,7.804464019489643e-11,0.0054764524102211,9.186977567576804e-12,1.3635964102656772e-12,1.6981733727550186e-11,[1 6 3 4 2 5 9 7 0 8],1
241,-66,0.1,6,1,0.9954839944839478,[1 6],3.164142906020295e-11,0.9954839944839478,9.099304643100936e-12,3.632036615908163e-10,3.1018885238154326e-06,7.143727276393008e-10,0.004512965213507414,1.8283596479266168e-13,9.133924729575176e-16,2.2503219773706284e-11,[1 6 4 5 3 0 9 2 7 8],1
242,-66,0.1,0,1,0.9919413328170776,[1 6],2.2341609118292638e-10,0.9919413328170776,4.065294541971687e-12,6.944804908926017e-07,8.560010610381141e-05,2.1034670893982366e-08,0.007972357794642448,5.783212992695186e-14,7.055830529220652e-13,3.8453368267354904e-10,[1 6 4 3 5 9 0 2 8 7],1
243,-66,0.1,2,1,0.9973260164260864,[1 6],1.5034348278038928e-13,0.9973260164260864,6.810519178608143e-16,1.4161173861153287e-13,1.2814400918159663e-07,9.964040970089627e-08,0.0026733779814094305,1.214328561919512e-15,1.4891211907227392e-15,3.0257507432907005e-07,[1 6 9 4 5 0 3 8 7 2],1
244,-66,0.1,3,1,0.9841057658195496,[1 6],2.477831579240225e-13,0.9841057658195496,2.3578320827895294e-14,3.686482230591537e-10,1.0186493454966694e-05,3.122765690477536e-08,0.01588369905948639,1.4980784624959997e-13,2.7783671630726703e-12,3.1191899552140967e-07,[1 6 4 9 5 3 8 0 7 2],1
245,-66,0.1,8,1,0.8086499571800232,[1 6],2.0372465870446008e-15,0.8086499571800232,6.505981951093753e-12,1.0906489933404373e-07,3.396809518108057e-07,4.54221158463497e-08,0.19134719669818878,2.986396907544986e-09,7.628028697581613e-08,2.2268313841777854e-06,[1 6 9 4 3 8 5 7 2 0],1
246,-66,0.1,4,1,0.9937792420387268,[1 6],7.092721548973557e-11,0.9937792420387268,1.520901599105784e-10,6.2414974308921956e-06,1.2428956779331202e-06,9.792394672913929e-10,0.006213213782757521,3.5219470027013366e-13,1.9231773291938925e-12,8.193181376403569e-12,[1 6 3 4 5 2 0 9 8 7],1
247,-66,0.1,1,1,0.9523160457611084,[1 4],0.0006356945377774537,0.9523160457611084,9.715871440718615e-10,1.701561131994822e-07,0.027427418157458305,2.625534307298949e-06,0.019617987796664238,4.753644851883398e-13,6.6360529437259775e-15,1.4871585074516247e-09,[1 4 6 0 5 3 9 2 7 8],0
248,-66,0.1,9,1,0.9965060949325562,[1 6],1.0363125178345224e-16,0.9965060949325562,4.123897223706763e-09,4.589952732203528e-05,1.7232926197152665e-08,6.455291162721366e-12,0.003448098199442029,1.8801660228717765e-09,8.686805053059743e-09,1.891729967118394e-10,[1 6 3 4 8 2 7 9 5 0],1
249,-66,0.1,7,1,0.9836195111274719,[1 6],2.9781276084811254e-15,0.9836195111274719,9.329509719293878e-15,3.973735403228762e-12,1.6687561554817876e-08,3.6514535395326675e-08,0.01637997478246689,2.0406782817380953e-13,3.310294746650122e-13,4.550441303763364e-07,[1 6 9 5 4 3 8 7 2 0],1
250,-65,0.1,5,1,0.9944478273391724,[1 6],3.869104689413483e-12,0.9944478273391724,1.920993808468552e-09,5.325989604898496e-06,3.602727701945696e-06,7.449623556921026e-11,0.005543213337659836,1.0379728326848081e-11,1.647108014216081e-12,1.7837538737741632e-11,[1 6 3 4 2 5 9 7 0 8],1
251,-65,0.1,0,1,0.9914838671684265,[1 6],2.082705952144437e-10,0.9914838671684265,3.3927962436036685e-12,7.036977081043005e-07,8.045928552746773e-05,2.2856976755747382e-08,0.008434949442744255,5.311137475454662e-14,8.052513191837696e-13,3.875519627438706e-10,[1 6 4 3 5 9 0 2 8 7],1
252,-65,0.1,2,1,0.9972060322761536,[1 6],1.4118398019690587e-13,0.9972060322761536,6.85165056913122e-16,1.5464529884521433e-13,1.3022678047036607e-07,9.650812415884502e-08,0.002793367952108383,1.270895222082167e-15,1.6572499250935477e-15,3.094840508310881e-07,[1 6 9 4 5 3 0 8 7 2],1
253,-65,0.1,3,1,0.9837194085121155,[1 6],2.488930285829416e-13,0.9837194085121155,2.3834609280811922e-14,3.91712912106712e-10,1.0485142411198467e-05,3.0805097139818827e-08,0.016269758343696594,1.4974844552307492e-13,2.9082632569538136e-12,3.0798241823504213e-07,[1 6 4 9 5 3 8 0 7 2],1
254,-65,0.1,8,1,0.8037638068199158,[1 6],1.8258712091231847e-15,0.8037638068199158,7.782312121118462e-12,1.3237037421731657e-07,3.1588572824148287e-07,4.274657072755872e-08,0.1962335705757141,3.7740970348920655e-09,9.534516465237175e-08,2.156101118089282e-06,[1 6 9 4 3 8 5 7 2 0],1
255,-65,0.1,4,1,0.9934999346733093,[1 6],6.773315242014633e-11,0.9934999346733093,1.536986232730797e-10,6.67579206492519e-06,1.3110682175465627e-06,1.0058259780620915e-09,0.006492079701274633,3.853342070338911e-13,2.1860295691678022e-12,9.116886065529961e-12,[1 6 3 4 5 2 0 9 8 7],1
256,-65,0.1,1,1,0.9522977471351624,[1 4],0.0005657030851580203,0.9522977471351624,9.90908577414018e-10,1.7788994455258944e-07,0.027804972603917122,2.4827495508361608e-06,0.019328907132148743,4.902099776452062e-13,6.964345973422799e-15,1.5473441417057643e-09,[1 4 6 0 5 3 9 2 7 8],0
257,-65,0.1,9,1,0.9964659214019775,[1 6],9.579552204197012e-17,0.9964659214019775,5.0718411692685095e-09,5.374402098823339e-05,1.6930870927467367e-08,6.120669509418475e-12,0.003480401588603854,2.4134116927143623e-09,1.0630046176629548e-08,1.9848651888754176e-10,[1 6 3 4 8 2 7 9 5 0],1
258,-65,0.1,7,1,0.9829326868057251,[1 6],2.73813141078846e-15,0.9829326868057251,1.0265825021386465e-14,4.498100676653127e-12,1.5717855461616637e-08,3.462542963461601e-08,0.017066748812794685,2.313201984561336e-13,3.8330121954026353e-13,4.4043846969543665e-07,[1 6 9 5 4 3 8 7 2 0],1
259,-65,0.1,6,1,0.9955989122390747,[1 6],2.581496127973537e-11,0.9955989122390747,9.187663650711553e-12,3.689785421645553e-10,2.7039266115025384e-06,6.350304171398591e-10,0.004398360848426819,1.874849966032252e-13,9.508518697751286e-16,2.0729811964215195e-11,[1 6 4 5 3 0 9 2 7 8],1
260,-64,0.1,5,1,0.9945248365402222,[1 6],3.400918218918192e-12,0.9945248365402222,2.087191086630469e-09,5.920304374740226e-06,3.34101241605822e-06,6.987144196557438e-11,0.005465946160256863,1.154910802408926e-11,1.8641750469672314e-12,1.748954626956678e-11,[1 6 3 4 2 5 9 7 0 8],1
261,-64,0.1,0,1,0.9912760257720947,[1 6],1.8516448097027904e-10,0.9912760257720947,2.622415305741921e-12,6.791402711314731e-07,7.153195474529639e-05,2.448545899369492e-08,0.008651670999825,4.543333618394277e-14,8.987273273676488e-13,3.7792288742899416e-10,[1 6 4 3 5 9 0 2 8 7],1
262,-64,0.1,2,1,0.9970610737800598,[1 6],1.2964764895331826e-13,0.9970610737800598,6.753147519508241e-16,1.7231467717548216e-13,1.35261942091347e-07,9.429801650640002e-08,0.002938289428129792,1.336385056706791e-15,1.930519165141138e-15,3.296790112017334e-07,[1 6 9 4 5 3 0 8 7 2],1
263,-64,0.1,3,1,0.9826883673667908,[1 6],2.490009066991039e-13,0.9826883673667908,2.3712916057279897e-14,4.4305284441215065e-10,1.1630118933680933e-05,3.2667326621549364e-08,0.01729961298406124,1.5726890547230338e-13,3.4713219711907106e-12,3.5144040566592594e-07,[1 6 4 9 5 3 8 0 7 2],1
264,-64,0.1,8,1,0.8022705912590027,[1 6],1.6027157204878293e-15,0.8022705912590027,8.088730206468053e-12,1.431457690159732e-07,2.894327622016135e-07,3.960786543188988e-08,0.19772684574127197,4.0909742260453186e-09,1.0502152747449145e-07,2.0437400962691754e-06,[1 6 9 4 3 8 5 7 2 0],1
265,-64,0.1,4,1,0.9932162165641785,[1 6],6.592694445917147e-11,0.9932162165641785,1.6019675863621075e-10,7.318541520362487e-06,1.4262728882386e-06,1.0265315264490482e-09,0.006774941459298134,4.298732322795956e-13,2.5070516409403387e-12,1.0402666575370922e-11,[1 6 3 4 5 2 0 9 8 7],1
266,-64,0.1,1,1,0.951554536819458,[1 4],0.000527852913364768,0.951554536819458,9.712769477587813e-10,1.8725283723597386e-07,0.028514133766293526,2.472403593856143e-06,0.019400864839553833,4.980528793205319e-13,7.552731057485895e-15,1.648040148793939e-09,[1 4 6 0 5 3 9 2 7 8],0
267,-64,0.1,9,1,0.9964214563369751,[1 6],8.669877200026316e-17,0.9964214563369751,5.9783302752691725e-09,6.0899965319549665e-05,1.6846909645096275e-08,5.7090929206360386e-12,0.003517564618960023,2.9956472857861627e-09,1.2681497629785099e-08,2.12969156199172e-10,[1 6 3 4 8 2 7 9 5 0],1
268,-64,0.1,7,1,0.9816214442253113,[1 6],2.4613746184596686e-15,0.9816214442253113,1.2021349932481943e-14,5.535239801235381e-12,1.4840324524811876e-08,3.2533421290281694e-08,0.01837800443172455,2.877202328385037e-13,4.92707816820287e-13,4.3596955379143765e-07,[1 6 9 5 4 3 8 7 2 0],1
269,-64,0.1,6,1,0.9956047534942627,[1 6],2.074622938719184e-11,0.9956047534942627,9.064167819095026e-12,3.910787527150461e-10,2.469343598932028e-06,5.804648983698257e-10,0.0043927570804953575,1.9456017472021386e-13,1.0590235887327783e-15,2.0349890175741514e-11,[1 6 4 5 3 0 9 2 7 8],1
